# Structural-debt ratchet budgets. Each listed file's line count and unsafe-site
# count must not exceed its recorded ceiling; check-refactor-budgets.sh enforces
# this. Lower a ceiling only after an extraction actually reduces the file; never
# raise one. Seeded 2026-07-22 at the pre-refactor baseline.
#
# NOTE ON AGGREGATE HONESTY: extracting code from lib.rs into a sibling module
# does NOT reduce total crate lines — module headers, imports, re-export shims,
# and test-module wrappers add boilerplate. Every extracted module must be added
# here at its real size, so a pure move can never look like a reduction. The win
# of an extraction packet is ownership and review boundaries, not line count.
# Likewise, unsafe sites moving from lib.rs into platform/* is not a reduction.
#
# path	max_loc	max_unsafe
crates/bridgevm-hvf/src/virtio_gpu_3d/tests/helpers.rs	184	0
crates/bridgevm-hvf/src/virtio_gpu_3d/tests/mod.rs	4	0
crates/bridgevm-hvf/src/virtio_gpu_3d/tests/part_1.rs	608	3
crates/bridgevm-hvf/src/virtio_gpu_3d/trace.rs	32	0
crates/bridgevm-hvf/src/virtio_gpu_3d_preflight.rs	655	2
crates/bridgevm-hvf/src/virtio_gpu_trace.rs	228	0
crates/bridgevm-hvf/src/virtio_net/backend.rs	90	0
crates/bridgevm-hvf/src/virtio_net/datapath.rs	137	0
crates/bridgevm-hvf/src/virtio_net/device_state.rs	161	0
crates/bridgevm-hvf/src/virtio_net/mod.rs	23	0
crates/bridgevm-hvf/src/virtio_net/msix_bridge.rs	120	0
crates/bridgevm-hvf/src/virtio_net/pci_transport.rs	131	0
crates/bridgevm-hvf/src/virtio_net/protocol.rs	135	0
crates/bridgevm-hvf/src/virtio_net/register_codec.rs	104	0
crates/bridgevm-hvf/src/virtio_net/snapshot.rs	94	0
crates/bridgevm-hvf/src/virtio_net/tests/helpers.rs	203	0
crates/bridgevm-hvf/src/virtio_net/tests/mod.rs	4	0
crates/bridgevm-hvf/src/virtio_net/tests/part_1.rs	623	0
crates/bridgevm-hvf/src/virtio_net/transport_regs.rs	372	0
crates/bridgevm-hvf/src/virtio_net/virtqueue.rs	147	0
crates/bridgevm-hvf/src/windows_arm/boot_disk_io.rs	386	0
crates/bridgevm-hvf/src/windows_arm/boot_disk_probe.rs	119	0
crates/bridgevm-hvf/src/windows_arm/boot_disk_types.rs	216	0
crates/bridgevm-hvf/src/windows_arm/constants.rs	61	0
crates/bridgevm-hvf/src/windows_arm/constants_tests/helpers.rs	30	0
crates/bridgevm-hvf/src/windows_arm/constants_tests/mod.rs	5	0
crates/bridgevm-hvf/src/windows_arm/constants_tests/part_a.rs	302	0
crates/bridgevm-hvf/src/windows_arm/constants_tests/part_b.rs	919	0
crates/bridgevm-hvf/src/windows_arm/decode.rs	417	0
crates/bridgevm-hvf/src/windows_arm/diagnosis.rs	349	0
crates/bridgevm-hvf/src/windows_arm/fdt.rs	597	0
crates/bridgevm-hvf/src/windows_arm/mod.rs	38	0
crates/bridgevm-hvf/src/windows_arm/platform_description_probe.rs	234	0
crates/bridgevm-hvf/src/windows_arm/platform_description_types.rs	247	0
crates/bridgevm-hvf/src/windows_arm/reset_vector_types.rs	275	0
crates/bridgevm-hvf/src/windows_arm/run_loop_probe.rs	248	0
crates/bridgevm-hvf/src/windows_arm/run_loop_render.rs	1091	0
crates/bridgevm-hvf/src/windows_arm/run_loop_types.rs	377	0
crates/bridgevm-hvf/src/windows_arm/telemetry_render.rs	270	0
crates/bridgevm-hvf/src/windows_arm/uefi_io.rs	299	0
crates/bridgevm-hvf/src/windows_arm/uefi_probes.rs	362	0
crates/bridgevm-hvf/src/windows_arm/uefi_types.rs	991	0
crates/bridgevm-hvf/src/windows_arm/vector_selection.rs	93	0
crates/bridgevm-hvf/src/windows_arm_xhci_hid_boot_key_probe.rs	97	0
crates/bridgevm-hvf/src/windows_arm_xhci_hid_boot_key_probe_tests.rs	32	0
crates/bridgevm-hvf/src/windows_arm_xhci_hid_boot_key_probe_xhci.rs	257	0
crates/bridgevm-hvf/src/xhci.rs	298	0
crates/bridgevm-hvf/src/xhci/address_context_bsr_tests.rs	103	0
crates/bridgevm-hvf/src/xhci/address_context_tests.rs	251	0
crates/bridgevm-hvf/src/xhci/command_tests.rs	375	0
crates/bridgevm-hvf/src/xhci/commands.rs	267	0
crates/bridgevm-hvf/src/xhci/config_descriptor_tests.rs	209	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_pointer_drain_tests.rs	235	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_pointer_tests.rs	160	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_setup_input_event_data_tests.rs	161	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_setup_input_no_endpoint_tests.rs	100	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_setup_input_post_hcrst_tests.rs	235	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_setup_input_readdress_tests.rs	289	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_setup_input_set_dequeue_tests.rs	60	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_setup_input_tests.rs	398	0
crates/bridgevm-hvf/src/xhci/configure_endpoint_tests.rs	206	0
crates/bridgevm-hvf/src/xhci/dci3_endpoint_state.rs	134	0
crates/bridgevm-hvf/src/xhci/dci3_rearm.rs	204	0
crates/bridgevm-hvf/src/xhci/dci3_rearm_tests.rs	38	0
crates/bridgevm-hvf/src/xhci/dci5_endpoint_state.rs	153	0
crates/bridgevm-hvf/src/xhci/device_context.rs	241	0
crates/bridgevm-hvf/src/xhci/device_context_drop_context.rs	58	0
crates/bridgevm-hvf/src/xhci/device_context_mem.rs	63	0
crates/bridgevm-hvf/src/xhci/disable_slot_tests.rs	205	0
crates/bridgevm-hvf/src/xhci/ep0_clear_feature_tests.rs	81	0
crates/bridgevm-hvf/src/xhci/ep0_completion_link_tests.rs	118	0
crates/bridgevm-hvf/src/xhci/ep0_enumeration_tests.rs	291	0
crates/bridgevm-hvf/src/xhci/ep0_link_tests.rs	159	0
crates/bridgevm-hvf/src/xhci/ep0_overflow_tests.rs	56	0
crates/bridgevm-hvf/src/xhci/event.rs	402	0
crates/bridgevm-hvf/src/xhci/event_tests.rs	123	0
crates/bridgevm-hvf/src/xhci/hid_pointer_descriptor_tests.rs	94	0
crates/bridgevm-hvf/src/xhci/hid_report_descriptor_tests.rs	269	0
crates/bridgevm-hvf/src/xhci/hid_semantic_stats_test_support.rs	89	0
crates/bridgevm-hvf/src/xhci/hid_semantic_stats_tests.rs	254	0
crates/bridgevm-hvf/src/xhci/hid_semantics.rs	263	0
crates/bridgevm-hvf/src/xhci/hid_unsupported_semantic_stats_tests.rs	81	0
crates/bridgevm-hvf/src/xhci/interrupt_in.rs	260	0
crates/bridgevm-hvf/src/xhci/interrupt_pointer.rs	268	0
crates/bridgevm-hvf/src/xhci/interrupt_trb.rs	95	0
crates/bridgevm-hvf/src/xhci/interrupter_msix_autoclear_tests.rs	151	0
crates/bridgevm-hvf/src/xhci/interrupts.rs	72	0
crates/bridgevm-hvf/src/xhci/lifecycle.rs	56	0
crates/bridgevm-hvf/src/xhci/mmio.rs	28	0
crates/bridgevm-hvf/src/xhci/msix_tests.rs	200	0
crates/bridgevm-hvf/src/xhci/platform_setup_input_cycle_drain_tests.rs	232	0
crates/bridgevm-hvf/src/xhci/platform_setup_input_late_drain_tests.rs	263	0
crates/bridgevm-hvf/src/xhci/platform_setup_input_post_fire_kick_tests.rs	116	0
crates/bridgevm-hvf/src/xhci/platform_setup_input_support.rs	114	0
crates/bridgevm-hvf/src/xhci/platform_setup_input_tests.rs	266	0
crates/bridgevm-hvf/src/xhci/platform_test_support.rs	274	0
crates/bridgevm-hvf/src/xhci/platform_tests.rs	139	0
crates/bridgevm-hvf/src/xhci/pointer_input_report.rs	408	0
crates/bridgevm-hvf/src/xhci/port_link_state_tests.rs	63	0
crates/bridgevm-hvf/src/xhci/port_reset_change_tests.rs	196	0
crates/bridgevm-hvf/src/xhci/ports.rs	138	0
crates/bridgevm-hvf/src/xhci/registers.rs	138	0
crates/bridgevm-hvf/src/xhci/reset.rs	31	0
crates/bridgevm-hvf/src/xhci/set_configuration_msix_tests.rs	106	0
crates/bridgevm-hvf/src/xhci/set_configuration_tests.rs	166	0
crates/bridgevm-hvf/src/xhci/set_protocol_tests.rs	266	0
crates/bridgevm-hvf/src/xhci/setup_input_report.rs	273	0
crates/bridgevm-hvf/src/xhci/setup_input_report/kind.rs	14	0
crates/bridgevm-hvf/src/xhci/stop_endpoint_tests.rs	156	0
crates/bridgevm-hvf/src/xhci/test_support.rs	205	0
crates/bridgevm-hvf/src/xhci/tests.rs	270	0
crates/bridgevm-hvf/src/xhci/trace.rs	248	0
crates/bridgevm-hvf/src/xhci/trace_dci3_drain.rs	83	0
crates/bridgevm-hvf/src/xhci/trace_dci3_input_capture.rs	93	0
crates/bridgevm-hvf/src/xhci/trace_dci5_drain.rs	108	0
crates/bridgevm-hvf/src/xhci/trace_dci5_input_capture.rs	93	0
crates/bridgevm-hvf/src/xhci/trace_host_controller_reset.rs	23	0
crates/bridgevm-hvf/src/xhci/trace_mmio.rs	120	0
crates/bridgevm-hvf/src/xhci/trace_tests.rs	84	0
crates/bridgevm-hvf/src/xhci/transfer_prefix_tests.rs	118	0
crates/bridgevm-hvf/src/xhci/transfer_tests.rs	422	0
crates/bridgevm-hvf/src/xhci/transfers.rs	48	0
crates/bridgevm-hvf/src/xhci/transfers/completion.rs	241	0
crates/bridgevm-hvf/src/xhci/transfers/control.rs	272	0
crates/bridgevm-hvf/src/xhci/transfers/control_data.rs	18	0
crates/bridgevm-hvf/src/xhci/transfers/control_setup.rs	25	0
crates/bridgevm-hvf/src/xhci/transfers/trb.rs	65	0
crates/bridgevm-hvf/src/xhci/usb.rs	211	0
crates/bridgevm-hvf/src/xhci/usb_descriptors.rs	112	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe.rs	1827	1
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console.rs	51	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/clipboard.rs	67	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/config.rs	31	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/control_file.rs	20	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/harness_protocol.rs	534	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/protocol.rs	135	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/resident_service.rs	808	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/service_wake.rs	48	1
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/share.rs	237	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console/state.rs	372	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/agent_console_tests.rs	991	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/arm64_trace.rs	189	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/boot_telemetry.rs	400	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/checkpoint_glue.rs	127	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/device_shape.rs	279	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/exception_trace.rs	137	1
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/guest_diagnostics.rs	263	3
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/guest_memory.rs	223	8
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/hda_coreaudio.rs	293	16
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/host_pasteboard.rs	426	21
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/host_support.rs	44	2
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/hvf_abi.rs	235	2
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/interrupt_delivery.rs	277	2
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/kd_serial_bridge.rs	257	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/live_display_export.rs	149	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/live_input.rs	435	2
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/mmio_trace.rs	77	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/nvme_storage_effect.rs	169	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/nvme_storage_effect_tests.rs	268	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/nvme_trace.rs	266	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pcie_ecam_trace.rs	267	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pcie_ecam_trace/context.rs	115	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pcie_ecam_trace/format.rs	81	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pcie_ecam_trace/tests.rs	153	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pcie_ecam_trace/tests/trace_enrichment.rs	182	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pcie_mmio_trace.rs	280	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pcie_mmio_trace/context.rs	261	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pcie_mmio_trace/registers.rs	225	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/pe_trace.rs	265	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/probe_env.rs	100	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/ramfb_dump.rs	459	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/ramfb_dump_tests.rs	79	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/ramfb_dump_tests/checkpoints.rs	222	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/ramfb_dump_tests/sample_schedule.rs	128	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/ramfb_sample.rs	201	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/ramfb_sample_loop.rs	126	1
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/reboot_watchdog.rs	172	1
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/secondary_vcpu.rs	813	32
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/serial_input.rs	162	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/share_sync.rs	739	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/smp_trace.rs	186	2
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/storage_effect_matrix.rs	167	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/storage_effect_receipt.rs	162	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/storage_effect_receipt_tests.rs	235	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/storage_reporting.rs	182	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/vblank_wake.rs	84	1
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/vcpu_coordination.rs	344	1
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/vcpu_debug.rs	96	4
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/wfi_diagnostics.rs	232	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input.rs	53	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/boot_key.rs	148	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/boot_key_tests.rs	122	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/hid_semantic_summary.rs	172	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/marker.rs	148	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/marker_tests.rs	75	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/pointer_input.rs	776	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/pointer_input_tests.rs	196	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/report_text.rs	54	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input.rs	26	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input/actions.rs	427	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input/delay.rs	170	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input/error.rs	63	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input/host_wake.rs	56	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input/trigger.rs	268	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input/trigger/attempt.rs	88	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input/trigger/one_shot_tests.rs	127	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input/trigger/ramfb.rs	188	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input_action_tests.rs	168	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input_delay_parse_tests.rs	160	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input_env_tests.rs	127	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input_fire_delay_tests.rs	290	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input_memory_drain_tests.rs	333	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/setup_input_ramfb_tests.rs	242	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_hid_input/test_support.rs	361	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace.rs	200	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/command_lifecycle_tests.rs	208	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/command_ring_trace.rs	129	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/command_trace_tests.rs	252	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/context.rs	215	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/context_configure_stale_tests.rs	132	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/context_configure_tests.rs	135	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/context_interrupt.rs	82	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/context_tests.rs	73	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/lifecycle_format.rs	177	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/lifecycle_summary.rs	182	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/registers.rs	33	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/test_support.rs	62	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/tests.rs	170	0
crates/bridgevm-hvf/examples/hvf_gic_boot_probe/xhci_trace/trb.rs	116	0
crates/bridgevm-lightvm/src/lib.rs	26	0
crates/bridgevm-network/src/lib.rs	509	0
crates/bridgevm-qemu/src/arg_encoding.rs	47	0
crates/bridgevm-qemu/src/bundle_paths.rs	34	0
crates/bridgevm-qemu/src/command_builder.rs	252	0
crates/bridgevm-qemu/src/error.rs	61	0
crates/bridgevm-qemu/src/lib.rs	31	0
crates/bridgevm-qemu/src/netdev.rs	76	0
crates/bridgevm-qemu/src/profile.rs	67	0
crates/bridgevm-qemu/src/qemu_img.rs	88	0
crates/bridgevm-qemu/src/qmp_client.rs	136	0
crates/bridgevm-qemu/src/qmp_commands.rs	90	0
crates/bridgevm-qemu/src/qmp_messages.rs	77	0
crates/bridgevm-qemu/src/qmp_operations.rs	43	0
crates/bridgevm-qemu/src/snapshot_jobs.rs	90	0
crates/bridgevm-qemu/src/tests_split/helpers.rs	99	0
crates/bridgevm-qemu/src/tests_split/mod.rs	5	0
crates/bridgevm-qemu/src/tests_split/part_1.rs	568	0
crates/bridgevm-qemu/src/tests_split/part_2.rs	626	0
crates/bridgevm-qemu/src/vnc_display.rs	68	0
crates/bridgevm-resource-manager/src/lib.rs	326	0
crates/bridgevm-storage/src/active_disk.rs	112	0
crates/bridgevm-storage/src/application_consistent_snapshot.rs	75	0
crates/bridgevm-storage/src/bundle_archive.rs	89	0
crates/bridgevm-storage/src/bundle_copy.rs	112	0
crates/bridgevm-storage/src/bundle_layout.rs	71	0
crates/bridgevm-storage/src/bundle_metadata.rs	104	0
crates/bridgevm-storage/src/clock.rs	16	0
crates/bridgevm-storage/src/command_runner.rs	104	0
crates/bridgevm-storage/src/disk_metadata.rs	97	0
crates/bridgevm-storage/src/disk_operations.rs	307	0
crates/bridgevm-storage/src/disk_preparation.rs	147	0
crates/bridgevm-storage/src/error.rs	150	0
crates/bridgevm-storage/src/guest_tools_metadata.rs	91	0
crates/bridgevm-storage/src/guest_tools_store.rs	96	0
crates/bridgevm-storage/src/lib.rs	56	0
crates/bridgevm-storage/src/live_evidence.rs	66	0
crates/bridgevm-storage/src/metadata_json.rs	70	0
crates/bridgevm-storage/src/metadata_lock.rs	44	0
crates/bridgevm-storage/src/metadata_repair.rs	305	0
crates/bridgevm-storage/src/path_resolution.rs	64	0
crates/bridgevm-storage/src/runner_store.rs	38	0
crates/bridgevm-storage/src/runtime_control_store.rs	47	0
crates/bridgevm-storage/src/runtime_metadata.rs	131	0
crates/bridgevm-storage/src/runtime_state.rs	83	0
crates/bridgevm-storage/src/snapshot_catalog.rs	146	0
crates/bridgevm-storage/src/snapshot_disk.rs	178	0
crates/bridgevm-storage/src/snapshot_metadata.rs	109	0
crates/bridgevm-storage/src/store.rs	48	0
crates/bridgevm-storage/src/suspend_image.rs	91	0
crates/bridgevm-storage/src/temp_paths.rs	30	0
crates/bridgevm-storage/src/tests_split/helpers.rs	100	0
crates/bridgevm-storage/src/tests_split/mod.rs	8	0
crates/bridgevm-storage/src/tests_split/part_1.rs	66	0
crates/bridgevm-storage/src/tests_split/part_2.rs	34	0
crates/bridgevm-storage/src/tests_split/part_3_1.rs	753	0
crates/bridgevm-storage/src/tests_split/part_3_2.rs	551	0
crates/bridgevm-storage/src/tests_split/part_3_3.rs	565	0
crates/bridgevm-storage/src/vm_clone.rs	270	0
crates/bridgevm-storage/src/vm_registry.rs	93	0
crates/bridgevm-storage/src/vm_transfer.rs	152	0
